Nombre,Nota1,Nota2,Nota3
Alumno5451,1,0,1
Alumno5452,3,0,0
Alumno5453,1,1,3
Alumno5454,0,0,0
Alumno5455,0,3,4
Alumno5456,4,2,1
Alumno5457,3,3,0
Alumno5458,1,0,3
Alumno5459,4,2,2
Alumno5460,0,2,4
Alumno5461,4,4,4
Alumno5462,0,1,1
Alumno5463,0,0,4
Alumno5464,2,4,0
Alumno5465,3,2,2
Alumno5466,1,1,2
Alumno5467,4,0,1
Alumno5468,1,0,4
Alumno5469,4,1,4
Alumno5470,1,4,3
Alumno5471,2,4,3
Alumno5472,0,0,2
Alumno5473,3,4,2
Alumno5474,0,2,0
Alumno5475,2,2,0
Alumno5476,2,1,4
Alumno5477,3,4,2
Alumno5478,0,4,0
Alumno5479,1,0,1
Alumno5480,3,1,2
Alumno5481,3,1,2
Alumno5482,1,3,2
Alumno5483,1,3,2
Alumno5484,1,2,2
Alumno5485,0,2,3
Alumno5486,3,0,4
Alumno5487,3,4,2
Alumno5488,0,3,3
Alumno5489,4,0,2
Alumno5490,0,3,3
Alumno5491,3,4,1
Alumno5492,4,4,2
Alumno5493,0,2,2
Alumno5494,4,2,0
Alumno5495,3,3,3
Alumno5496,1,3,0
Alumno5497,4,0,3
Alumno5498,3,2,2
Alumno5499,1,2,4
Alumno5500,3,4,2
Alumno5501,0,2,0
Alumno5502,4,0,0
Alumno5503,4,0,0
Alumno5504,1,0,0
Alumno5505,0,1,1
Alumno5506,0,3,1
Alumno5507,3,4,0
Alumno5508,2,1,2
Alumno5509,2,0,3
Alumno5510,0,3,3
Alumno5511,3,2,0
Alumno5512,4,1,4
Alumno5513,0,1,4
Alumno5514,0,4,1
Alumno5515,3,2,4
Alumno5516,1,4,2
Alumno5517,1,4,4
Alumno5518,3,2,2
Alumno5519,2,0,4
Alumno5520,4,0,3
Alumno5521,1,1,2
Alumno5522,1,1,0
Alumno5523,0,1,4
Alumno5524,1,1,0
Alumno5525,1,3,1
Alumno5526,3,4,2
Alumno5527,3,1,1
Alumno5528,1,1,4
Alumno5529,3,4,2
Alumno5530,0,0,2
Alumno5531,1,1,4
Alumno5532,4,3,2
Alumno5533,4,2,1
Alumno5534,4,2,2
Alumno5535,4,1,0
Alumno5536,0,2,4
Alumno5537,2,1,4
Alumno5538,3,2,2
Alumno5539,1,1,1
Alumno5540,1,2,2
Alumno5541,1,2,0
Alumno5542,2,4,1
Alumno5543,0,1,3
Alumno5544,2,1,2
Alumno5545,1,0,2
Alumno5546,0,1,4
Alumno5547,0,3,0
Alumno5548,4,3,1
Alumno5549,0,2,2
Alumno5550,4,4,2
Alumno5551,4,4,2
Alumno5552,0,1,4
Alumno5553,1,3,0
Alumno5554,3,3,4
Alumno5555,2,1,3
Alumno5556,3,0,3
Alumno5557,3,4,3
Alumno5558,3,4,1
Alumno5559,3,2,3
Alumno5560,2,1,2
Alumno5561,4,3,0
Alumno5562,3,3,4
Alumno5563,2,2,3
Alumno5564,0,4,0
Alumno5565,2,2,1
Alumno5566,2,3,3
Alumno5567,1,1,0
Alumno5568,4,3,4
Alumno5569,1,1,4
Alumno5570,0,4,3
Alumno5571,1,1,4
Alumno5572,1,1,4
Alumno5573,4,4,2
Alumno5574,4,0,3
Alumno5575,4,3,2
Alumno5576,0,4,3
Alumno5577,3,4,4
Alumno5578,2,3,4
Alumno5579,0,1,3
Alumno5580,3,3,4
Alumno5581,2,4,0
Alumno5582,3,4,2
Alumno5583,3,0,2
Alumno5584,1,4,1
Alumno5585,4,4,2
Alumno5586,1,4,0
Alumno5587,1,3,2
Alumno5588,2,3,1
Alumno5589,0,0,2
Alumno5590,1,3,4
Alumno5591,0,3,1
Alumno5592,0,3,2
Alumno5593,2,1,2
Alumno5594,1,0,2
Alumno5595,2,4,2
Alumno5596,3,4,3
Alumno5597,2,2,4
Alumno5598,0,0,4
Alumno5599,2,0,2
Alumno5600,2,0,1
Alumno5601,0,1,3
Alumno5602,0,4,2
Alumno5603,1,2,0
Alumno5604,4,1,4
Alumno5605,1,2,1
Alumno5606,0,2,3
Alumno5607,2,3,1
Alumno5608,1,3,4
Alumno5609,0,1,4
Alumno5610,2,3,4
Alumno5611,4,2,1
Alumno5612,3,3,1
Alumno5613,0,1,3
Alumno5614,3,4,4
Alumno5615,1,1,2
Alumno5616,0,4,0
Alumno5617,1,1,3
Alumno5618,2,3,4
Alumno5619,1,1,1
Alumno5620,1,3,3
Alumno5621,1,4,1
Alumno5622,1,0,0
Alumno5623,0,1,0
Alumno5624,4,1,0
Alumno5625,0,4,1
Alumno5626,1,4,0
Alumno5627,4,1,3
Alumno5628,1,4,0
Alumno5629,0,1,0
Alumno5630,0,0,1
Alumno5631,2,1,3
Alumno5632,1,4,1
Alumno5633,2,2,1
Alumno5634,2,1,4
Alumno5635,0,2,3
Alumno5636,1,4,4
Alumno5637,2,0,4
Alumno5638,2,0,0
Alumno5639,3,0,4
Alumno5640,1,0,3
Alumno5641,3,1,3
Alumno5642,1,4,0
Alumno5643,4,1,3
Alumno5644,4,3,0
Alumno5645,2,3,0
Alumno5646,3,1,1
Alumno5647,2,0,2
Alumno5648,3,4,1
Alumno5649,1,4,2
Alumno5650,4,4,4
Alumno5651,1,4,1
Alumno5652,2,4,4
Alumno5653,4,4,0
Alumno5654,3,0,0
Alumno5655,3,1,0
Alumno5656,1,4,1
Alumno5657,0,1,2
Alumno5658,4,0,4
Alumno5659,1,0,4
Alumno5660,3,0,1
Alumno5661,3,2,4
Alumno5662,3,0,1
Alumno5663,3,1,4
Alumno5664,0,0,4
Alumno5665,1,1,1
Alumno5666,2,4,4
Alumno5667,0,1,2
Alumno5668,1,1,2
Alumno5669,2,1,0
Alumno5670,1,2,4
Alumno5671,2,2,4
Alumno5672,3,3,0
Alumno5673,1,1,1
Alumno5674,3,3,2
Alumno5675,2,3,4
Alumno5676,4,1,1
Alumno5677,2,4,3
Alumno5678,0,4,4
Alumno5679,1,0,3
Alumno5680,3,0,1
Alumno5681,4,1,4
Alumno5682,2,4,2
Alumno5683,2,1,4
Alumno5684,3,0,1
Alumno5685,0,3,2
Alumno5686,2,3,4
Alumno5687,0,1,3
Alumno5688,4,4,4
Alumno5689,3,4,1
Alumno5690,3,2,3
Alumno5691,4,1,1
Alumno5692,0,2,0
Alumno5693,3,0,0
Alumno5694,3,1,4
Alumno5695,0,0,2
Alumno5696,2,2,1
Alumno5697,3,2,3
Alumno5698,0,0,4
Alumno5699,0,4,0
Alumno5700,1,2,2
Alumno5701,4,1,0
Alumno5702,1,0,2
Alumno5703,1,0,1
Alumno5704,3,1,2
Alumno5705,3,0,1
Alumno5706,1,3,4
Alumno5707,0,3,4
Alumno5708,0,3,0
Alumno5709,1,1,3
Alumno5710,0,0,4
Alumno5711,3,0,0
Alumno5712,0,3,1
Alumno5713,1,4,2
Alumno5714,3,4,2
Alumno5715,3,4,2
Alumno5716,4,0,0
Alumno5717,3,2,0
Alumno5718,4,2,4
Alumno5719,3,0,0
Alumno5720,4,1,0
Alumno5721,1,1,2
Alumno5722,2,2,2
Alumno5723,2,0,0
Alumno5724,4,1,3
Alumno5725,3,3,3
Alumno5726,2,0,3
Alumno5727,2,1,4
Alumno5728,4,1,4
Alumno5729,3,3,2
Alumno5730,4,2,1
Alumno5731,1,1,1
Alumno5732,1,1,4
Alumno5733,2,2,2
Alumno5734,3,3,0
Alumno5735,2,0,1
Alumno5736,0,3,1
Alumno5737,2,2,4
Alumno5738,3,2,0
Alumno5739,3,4,2
Alumno5740,0,2,1
Alumno5741,0,1,4
Alumno5742,2,0,3
Alumno5743,4,0,0
Alumno5744,0,0,1
Alumno5745,3,4,0
Alumno5746,2,0,2
Alumno5747,3,2,0
Alumno5748,2,1,4
Alumno5749,3,3,4
Alumno5750,2,1,4
Alumno5751,1,3,0
Alumno5752,3,3,0
Alumno5753,0,4,2
Alumno5754,2,4,3
Alumno5755,4,4,3
Alumno5756,3,3,2
Alumno5757,3,3,3
Alumno5758,0,3,3
Alumno5759,2,2,1
Alumno5760,1,0,2
Alumno5761,0,0,0
Alumno5762,3,2,1
Alumno5763,0,4,2
Alumno5764,3,0,2
Alumno5765,0,0,4
Alumno5766,4,3,2
Alumno5767,4,3,2
Alumno5768,3,3,4
Alumno5769,2,2,4
Alumno5770,1,0,4
Alumno5771,2,0,1
Alumno5772,3,4,0
Alumno5773,3,0,3
Alumno5774,4,0,1
Alumno5775,3,4,2
Alumno5776,1,0,4
Alumno5777,4,2,4
Alumno5778,4,4,0
Alumno5779,4,2,2
Alumno5780,3,0,0
Alumno5781,4,1,2
Alumno5782,1,3,1
Alumno5783,2,0,0
Alumno5784,3,3,3
Alumno5785,1,2,4
Alumno5786,0,0,3
Alumno5787,0,0,2
Alumno5788,3,2,3
Alumno5789,1,4,1
Alumno5790,2,4,0
Alumno5791,3,3,3
Alumno5792,4,1,0
Alumno5793,4,2,1
Alumno5794,3,3,3
Alumno5795,2,2,1
Alumno5796,1,4,3
Alumno5797,3,4,4
Alumno5798,1,0,2
Alumno5799,0,4,0
Alumno5800,2,2,4
Alumno5801,0,3,3
Alumno5802,4,1,3
Alumno5803,4,2,0
Alumno5804,2,2,1
Alumno5805,1,3,3
Alumno5806,3,3,2
Alumno5807,2,3,2
Alumno5808,0,2,1
Alumno5809,2,2,2
Alumno5810,2,0,4
Alumno5811,4,4,2
Alumno5812,4,0,1
Alumno5813,3,4,0
Alumno5814,2,1,2
Alumno5815,4,0,0
Alumno5816,1,4,0
Alumno5817,1,1,4
Alumno5818,2,0,1
Alumno5819,3,3,2
Alumno5820,2,2,0
Alumno5821,3,3,4
Alumno5822,4,4,4
Alumno5823,1,0,1
Alumno5824,3,2,0
Alumno5825,0,3,3
Alumno5826,1,2,4
Alumno5827,0,0,1
Alumno5828,2,0,1
Alumno5829,4,1,4
Alumno5830,2,3,3
Alumno5831,1,0,3
Alumno5832,2,2,0
Alumno5833,1,1,3
Alumno5834,0,4,4
Alumno5835,0,4,2
Alumno5836,3,2,2
Alumno5837,1,3,2
Alumno5838,1,3,3
Alumno5839,1,3,4
Alumno5840,2,0,4
Alumno5841,1,2,4
Alumno5842,1,3,2
Alumno5843,0,1,3
Alumno5844,3,0,3
Alumno5845,3,2,4
Alumno5846,4,2,0
Alumno5847,0,1,3
Alumno5848,1,4,2
Alumno5849,4,0,4
Alumno5850,1,3,1
Alumno5851,0,4,1
Alumno5852,0,4,1
Alumno5853,3,0,0
Alumno5854,2,0,2
Alumno5855,1,0,2
Alumno5856,4,2,3
Alumno5857,0,1,2
Alumno5858,0,3,2
Alumno5859,0,1,2
Alumno5860,1,3,0
Alumno5861,0,0,1
Alumno5862,0,1,0
Alumno5863,3,4,3
Alumno5864,4,1,4
Alumno5865,1,1,0
Alumno5866,2,4,2
Alumno5867,4,1,4
Alumno5868,2,4,2
Alumno5869,1,2,2
Alumno5870,1,1,4
Alumno5871,0,0,0
Alumno5872,3,4,0
Alumno5873,1,3,0
Alumno5874,1,1,4
Alumno5875,4,0,4
Alumno5876,2,1,1
Alumno5877,3,2,0
Alumno5878,0,0,4
Alumno5879,1,0,4
Alumno5880,0,3,3
Alumno5881,2,1,2
Alumno5882,3,0,0
Alumno5883,4,3,2
Alumno5884,4,4,2
Alumno5885,1,3,2
Alumno5886,1,2,2
Alumno5887,1,0,2
Alumno5888,1,2,4
Alumno5889,0,4,3
Alumno5890,4,0,4
Alumno5891,1,1,3
Alumno5892,2,4,1
Alumno5893,2,2,4
Alumno5894,3,1,4
Alumno5895,1,2,3
Alumno5896,3,1,4
Alumno5897,2,1,4
Alumno5898,3,3,4
Alumno5899,0,3,3
Alumno5900,2,0,2
Alumno5901,2,1,4
Alumno5902,3,3,2
Alumno5903,3,0,2
Alumno5904,4,4,0
Alumno5905,2,0,2
Alumno5906,4,0,0
Alumno5907,1,0,2
Alumno5908,1,0,4
Alumno5909,1,0,3
Alumno5910,3,1,3
Alumno5911,2,3,0
Alumno5912,1,0,2
Alumno5913,2,3,3
Alumno5914,4,4,0
Alumno5915,3,4,2
Alumno5916,2,2,0
Alumno5917,2,3,1
Alumno5918,4,4,3
Alumno5919,1,3,4
Alumno5920,3,1,2
Alumno5921,0,3,1
Alumno5922,1,2,4
Alumno5923,3,2,1
Alumno5924,2,3,3
Alumno5925,4,0,4
Alumno5926,1,4,1
Alumno5927,2,0,1
Alumno5928,2,3,1
Alumno5929,1,0,1
Alumno5930,0,0,2
Alumno5931,0,0,1
Alumno5932,4,4,0
Alumno5933,2,1,1
Alumno5934,1,4,2
Alumno5935,3,1,4
Alumno5936,1,0,3
Alumno5937,4,2,4
Alumno5938,2,2,4
Alumno5939,0,4,1
Alumno5940,0,3,0
Alumno5941,4,2,2
Alumno5942,2,2,1
Alumno5943,4,2,4
Alumno5944,4,0,3
Alumno5945,4,1,3
Alumno5946,4,4,4
Alumno5947,0,1,3
Alumno5948,2,1,3
Alumno5949,3,4,3
Alumno5950,3,4,3
Alumno5951,0,3,1
Alumno5952,1,1,2
Alumno5953,3,3,4
Alumno5954,2,1,0
Alumno5955,4,0,4
Alumno5956,1,3,2
Alumno5957,0,4,0
Alumno5958,4,1,3
Alumno5959,3,2,4
Alumno5960,4,1,1
Alumno5961,0,3,1
Alumno5962,4,4,2
Alumno5963,0,4,2
Alumno5964,3,3,1
Alumno5965,1,4,1
Alumno5966,2,3,0
Alumno5967,3,3,2
Alumno5968,2,1,3
Alumno5969,0,1,3
Alumno5970,0,4,1
Alumno5971,4,2,1
Alumno5972,3,0,3
Alumno5973,2,4,1
Alumno5974,0,2,4
Alumno5975,0,3,4
Alumno5976,4,4,1
Alumno5977,3,3,1
Alumno5978,0,4,3
Alumno5979,2,2,4
Alumno5980,2,1,4
Alumno5981,4,0,4
Alumno5982,1,2,1
Alumno5983,1,1,4
Alumno5984,3,0,2
Alumno5985,1,2,0
Alumno5986,0,1,2
Alumno5987,3,3,4
Alumno5988,0,1,2
Alumno5989,0,3,4
Alumno5990,1,3,2
Alumno5991,2,4,1
Alumno5992,4,0,3
Alumno5993,3,1,4
Alumno5994,3,2,4
Alumno5995,4,1,4
Alumno5996,2,4,2
Alumno5997,1,3,3
Alumno5998,4,0,2
Alumno5999,0,3,1
Alumno6000,2,4,2
Alumno6001,0,2,3
Alumno6002,1,3,4
Alumno6003,4,0,1
Alumno6004,3,3,1
Alumno6005,4,4,4
Alumno6006,4,3,0
Alumno6007,0,0,2
Alumno6008,3,4,1
Alumno6009,3,4,2
Alumno6010,2,3,4
Alumno6011,4,3,0
Alumno6012,3,4,0
Alumno6013,4,0,3
Alumno6014,1,0,0
Alumno6015,0,4,0
Alumno6016,3,2,2
Alumno6017,0,3,3
Alumno6018,0,0,0
Alumno6019,4,1,4
Alumno6020,4,4,4
Alumno6021,1,2,4
Alumno6022,3,1,0
Alumno6023,4,2,1
Alumno6024,1,1,4
Alumno6025,1,1,1
Alumno6026,1,2,3
Alumno6027,3,4,0
Alumno6028,1,0,4
Alumno6029,3,3,1
Alumno6030,3,3,0
Alumno6031,3,3,4
Alumno6032,2,4,2
Alumno6033,3,3,1
Alumno6034,2,0,1
Alumno6035,2,1,0
Alumno6036,4,0,1
Alumno6037,3,3,2
Alumno6038,3,4,3
Alumno6039,2,2,0
Alumno6040,4,0,0
Alumno6041,1,1,0
Alumno6042,3,4,4
Alumno6043,2,3,2
Alumno6044,1,0,3
Alumno6045,1,3,1
Alumno6046,3,4,1
Alumno6047,3,2,1
Alumno6048,1,4,3
Alumno6049,3,1,0
Alumno6050,4,0,1
Alumno6051,4,0,4
Alumno6052,3,3,2
Alumno6053,3,1,3
Alumno6054,3,4,3
Alumno6055,3,1,1
Alumno6056,2,1,4
Alumno6057,3,4,4
Alumno6058,1,1,2
Alumno6059,2,4,2
Alumno6060,0,4,4
Alumno6061,4,2,1
Alumno6062,4,4,2
Alumno6063,4,2,3
Alumno6064,2,1,1
Alumno6065,2,0,3
Alumno6066,2,3,1
Alumno6067,1,1,0
Alumno6068,4,1,3
Alumno6069,3,2,2
Alumno6070,1,0,4
Alumno6071,4,0,2
Alumno6072,2,3,4
Alumno6073,1,2,4
Alumno6074,3,0,3
Alumno6075,2,2,2
Alumno6076,1,2,4
Alumno6077,2,1,4
Alumno6078,4,3,4
Alumno6079,2,3,4
Alumno6080,0,3,0
Alumno6081,0,3,2
Alumno6082,4,4,0
Alumno6083,1,4,0
Alumno6084,1,4,2
Alumno6085,2,3,2
Alumno6086,1,3,2
Alumno6087,2,0,4
Alumno6088,1,4,2
Alumno6089,4,4,1
Alumno6090,0,3,4
Alumno6091,4,4,0
Alumno6092,2,3,4
Alumno6093,0,4,2
Alumno6094,3,4,2
Alumno6095,3,2,1
Alumno6096,4,1,1
Alumno6097,4,1,3
Alumno6098,3,3,2
Alumno6099,1,2,1
Alumno6100,0,2,1
Alumno6101,3,3,4
Alumno6102,3,3,3
Alumno6103,0,4,4
Alumno6104,2,0,1
Alumno6105,2,3,3
Alumno6106,1,4,0
Alumno6107,3,0,4
Alumno6108,1,0,4
Alumno6109,2,0,4
Alumno6110,1,2,2
Alumno6111,3,4,0
Alumno6112,4,3,2
Alumno6113,4,3,4
Alumno6114,4,0,2
Alumno6115,2,0,4
Alumno6116,1,4,0
Alumno6117,3,2,1
Alumno6118,1,2,0
Alumno6119,2,1,0
Alumno6120,0,1,2
Alumno6121,0,1,1
Alumno6122,1,4,2
Alumno6123,4,2,0
Alumno6124,2,1,1
Alumno6125,4,2,0
Alumno6126,1,3,2
Alumno6127,4,1,4
Alumno6128,0,4,0
Alumno6129,0,1,3
Alumno6130,3,1,1
Alumno6131,4,1,3
Alumno6132,2,4,1
Alumno6133,3,1,1
Alumno6134,1,3,4
Alumno6135,2,2,4
Alumno6136,0,2,0
Alumno6137,4,3,4
Alumno6138,0,1,3
Alumno6139,0,3,4
Alumno6140,0,4,3
Alumno6141,3,2,2
Alumno6142,0,4,2
Alumno6143,2,2,2
Alumno6144,4,4,0
Alumno6145,1,4,3
Alumno6146,3,4,0
Alumno6147,3,4,1
Alumno6148,2,2,3
Alumno6149,3,0,4
Alumno6150,3,1,3
Alumno6151,4,4,0
Alumno6152,3,2,2
Alumno6153,3,4,4
Alumno6154,2,1,0
Alumno6155,0,3,4
Alumno6156,3,1,1
Alumno6157,0,1,1
Alumno6158,4,1,4
Alumno6159,1,1,0
Alumno6160,1,0,4
Alumno6161,0,3,3
Alumno6162,1,3,0
Alumno6163,0,2,3
Alumno6164,2,0,0
Alumno6165,3,4,2
Alumno6166,2,1,4
Alumno6167,1,1,1
Alumno6168,0,2,0
Alumno6169,4,1,3
Alumno6170,3,0,1
Alumno6171,1,4,4
Alumno6172,4,2,3
Alumno6173,2,0,1
Alumno6174,0,0,3
Alumno6175,0,2,2
Alumno6176,2,1,4
Alumno6177,2,2,0
Alumno6178,3,2,4
Alumno6179,1,0,2
Alumno6180,3,0,1
Alumno6181,3,4,0
Alumno6182,1,3,2
Alumno6183,4,3,0
Alumno6184,4,1,0
Alumno6185,2,1,1
Alumno6186,3,3,2
Alumno6187,2,0,2
Alumno6188,3,1,2
Alumno6189,4,1,2
Alumno6190,1,4,4
Alumno6191,4,0,4
Alumno6192,1,2,0
Alumno6193,1,0,4
Alumno6194,0,4,3
Alumno6195,1,1,1
Alumno6196,4,3,3
Alumno6197,0,1,3
Alumno6198,1,4,4
Alumno6199,1,0,0
Alumno6200,1,4,2
Alumno6201,0,4,4
Alumno6202,1,4,1
Alumno6203,4,3,1
Alumno6204,3,0,1
Alumno6205,4,2,3
Alumno6206,1,2,0
Alumno6207,2,1,1
Alumno6208,2,2,2
Alumno6209,0,0,3
Alumno6210,4,0,2
Alumno6211,0,0,0
Alumno6212,4,1,3
Alumno6213,2,4,0
Alumno6214,3,4,4
Alumno6215,0,0,1
Alumno6216,2,0,1
Alumno6217,0,4,0
Alumno6218,3,4,0
Alumno6219,4,2,0
Alumno6220,0,1,3
Alumno6221,4,3,0
Alumno6222,0,4,2
Alumno6223,4,3,2
Alumno6224,3,4,1
Alumno6225,0,2,3
Alumno6226,1,3,4
Alumno6227,4,3,0
Alumno6228,1,0,4
Alumno6229,2,0,0
Alumno6230,2,4,0
Alumno6231,0,2,1
Alumno6232,0,3,3
Alumno6233,0,3,3
Alumno6234,3,4,1
Alumno6235,3,2,0
Alumno6236,0,0,4
Alumno6237,2,4,4
Alumno6238,0,4,4
Alumno6239,0,2,0
Alumno6240,0,2,4
Alumno6241,4,1,3
Alumno6242,2,0,0
Alumno6243,2,4,3
Alumno6244,3,3,0
Alumno6245,0,4,3
Alumno6246,0,3,2
Alumno6247,0,2,2
Alumno6248,0,4,0
Alumno6249,4,0,0
Alumno6250,1,0,4
Alumno6251,0,0,3
Alumno6252,0,0,1
Alumno6253,0,1,4
Alumno6254,0,2,0
Alumno6255,2,3,4
Alumno6256,1,1,0
Alumno6257,1,0,3
Alumno6258,4,3,2
Alumno6259,3,0,2
Alumno6260,1,0,2
Alumno6261,3,2,2
Alumno6262,0,0,0
Alumno6263,1,2,1
Alumno6264,2,1,4
Alumno6265,0,4,1
Alumno6266,4,1,2
Alumno6267,2,2,4
Alumno6268,1,2,1
Alumno6269,4,0,0
Alumno6270,1,4,2
Alumno6271,3,3,3
Alumno6272,0,2,2
Alumno6273,0,1,4
Alumno6274,3,1,3
Alumno6275,3,0,4
Alumno6276,0,3,0
Alumno6277,2,2,3
Alumno6278,4,3,2
Alumno6279,4,1,1
Alumno6280,3,4,4
Alumno6281,3,1,4
Alumno6282,3,3,3
Alumno6283,2,3,1
Alumno6284,1,3,3
Alumno6285,4,1,0
Alumno6286,2,4,2
Alumno6287,1,4,0
Alumno6288,3,4,1
Alumno6289,2,3,2
Alumno6290,3,0,2
Alumno6291,2,2,3
Alumno6292,3,4,4
Alumno6293,0,1,1
Alumno6294,0,1,1
Alumno6295,4,4,2
Alumno6296,0,3,3
Alumno6297,3,3,1
Alumno6298,1,2,3
Alumno6299,1,2,4
Alumno6300,1,0,2
Alumno6301,3,3,3
Alumno6302,3,2,0
Alumno6303,4,3,1
Alumno6304,3,0,0
Alumno6305,1,3,1
Alumno6306,0,0,2
Alumno6307,2,0,4
Alumno6308,3,3,0
Alumno6309,2,0,1
Alumno6310,3,1,2
Alumno6311,0,4,1
Alumno6312,2,0,0
Alumno6313,3,1,3
Alumno6314,4,3,3
Alumno6315,4,3,2
Alumno6316,2,2,2
Alumno6317,4,3,3
Alumno6318,4,1,1
Alumno6319,1,1,0
Alumno6320,2,3,1
Alumno6321,4,3,4
Alumno6322,3,0,3
Alumno6323,3,4,1
Alumno6324,4,0,2
Alumno6325,3,3,3
Alumno6326,2,2,4
Alumno6327,4,3,3
Alumno6328,2,3,0
Alumno6329,2,0,0
Alumno6330,1,2,4
Alumno6331,3,1,2
Alumno6332,2,1,1
Alumno6333,2,1,4
Alumno6334,3,1,3
Alumno6335,3,3,4
Alumno6336,3,2,0
Alumno6337,4,0,4
Alumno6338,1,1,3
Alumno6339,2,3,0
Alumno6340,3,0,1
Alumno6341,0,0,1
Alumno6342,0,2,4
Alumno6343,1,4,2
Alumno6344,1,3,4
Alumno6345,3,0,3
Alumno6346,0,2,2
Alumno6347,1,3,1
Alumno6348,4,2,0
Alumno6349,1,3,1
Alumno6350,1,3,4
Alumno6351,1,1,3
Alumno6352,2,1,3
Alumno6353,4,4,4
Alumno6354,0,0,1
Alumno6355,0,4,3
Alumno6356,1,1,4
Alumno6357,3,0,2
Alumno6358,3,2,2
Alumno6359,1,0,3
Alumno6360,0,4,2
Alumno6361,0,0,0
Alumno6362,3,4,4
Alumno6363,3,0,0
Alumno6364,4,0,0
Alumno6365,4,1,4
Alumno6366,4,0,1
Alumno6367,3,4,2
Alumno6368,2,1,1
Alumno6369,2,0,2
Alumno6370,3,3,4
Alumno6371,3,4,4
Alumno6372,3,3,0
Alumno6373,3,3,4
Alumno6374,4,0,3
Alumno6375,1,0,4
Alumno6376,0,4,1
Alumno6377,1,1,4
Alumno6378,1,2,1
Alumno6379,1,0,0
Alumno6380,4,4,3
Alumno6381,3,4,4
Alumno6382,4,0,3
Alumno6383,4,4,2
Alumno6384,3,3,1
Alumno6385,1,4,4
Alumno6386,0,0,4
Alumno6387,3,4,3
Alumno6388,0,0,0
Alumno6389,3,2,0
Alumno6390,2,2,0
Alumno6391,4,3,1
Alumno6392,1,2,4
Alumno6393,0,0,0
Alumno6394,3,3,1
Alumno6395,4,0,4
Alumno6396,3,2,2
Alumno6397,0,0,2
Alumno6398,3,1,4
Alumno6399,2,4,1
Alumno6400,0,0,1
Alumno6401,0,0,2
Alumno6402,4,2,1
Alumno6403,3,0,4
Alumno6404,3,0,4
Alumno6405,2,0,1
Alumno6406,2,4,3
Alumno6407,3,1,0
Alumno6408,1,1,0
Alumno6409,0,1,3
Alumno6410,3,4,1
Alumno6411,0,3,0
Alumno6412,2,0,1
Alumno6413,1,1,4
Alumno6414,4,4,0
Alumno6415,0,2,0
Alumno6416,4,0,4
Alumno6417,0,3,1
Alumno6418,2,4,2
Alumno6419,3,3,3
Alumno6420,3,2,2
Alumno6421,3,1,4
Alumno6422,3,4,1
Alumno6423,1,4,4
Alumno6424,1,2,2
Alumno6425,0,3,1
Alumno6426,0,0,1
Alumno6427,4,4,3
Alumno6428,1,3,1
Alumno6429,3,2,3
Alumno6430,3,0,4
Alumno6431,4,4,0
Alumno6432,2,4,1
Alumno6433,4,1,4
Alumno6434,0,1,3
Alumno6435,1,0,1
Alumno6436,3,4,4
Alumno6437,3,1,2
Alumno6438,1,3,1
Alumno6439,0,0,2
Alumno6440,0,3,3
Alumno6441,3,1,3
Alumno6442,4,2,0
Alumno6443,1,1,2
Alumno6444,0,2,3
Alumno6445,2,0,4
Alumno6446,2,0,0
Alumno6447,1,2,3
Alumno6448,4,4,1
Alumno6449,1,4,3
Alumno6450,3,4,2
Alumno6451,2,3,3
Alumno6452,3,4,1
Alumno6453,1,0,1
Alumno6454,4,3,3
Alumno6455,2,4,2
Alumno6456,4,2,3
Alumno6457,4,2,2
Alumno6458,0,0,2
Alumno6459,3,0,1
Alumno6460,2,2,4
Alumno6461,0,4,2
Alumno6462,0,2,2
Alumno6463,2,1,3
Alumno6464,2,1,4
Alumno6465,4,3,3
Alumno6466,0,0,1
Alumno6467,1,1,4
Alumno6468,1,3,1
Alumno6469,0,1,0
Alumno6470,4,0,4
Alumno6471,3,0,4
Alumno6472,1,1,1
Alumno6473,4,0,1
Alumno6474,0,1,0
Alumno6475,2,1,4
Alumno6476,2,2,0
Alumno6477,2,1,4
Alumno6478,1,1,1
Alumno6479,1,4,0
Alumno6480,3,0,0
Alumno6481,0,4,1
Alumno6482,2,2,3
Alumno6483,0,3,4
Alumno6484,1,1,0
Alumno6485,3,2,1
Alumno6486,4,1,3
Alumno6487,4,4,3
Alumno6488,0,1,3
Alumno6489,2,2,4
Alumno6490,0,4,1
Alumno6491,2,4,1
Alumno6492,0,3,1
Alumno6493,4,3,2
Alumno6494,0,2,0
Alumno6495,1,4,4
Alumno6496,4,4,0
Alumno6497,2,3,4
Alumno6498,3,2,2
Alumno6499,4,2,1
Alumno6500,1,1,0
Alumno6501,3,4,2
Alumno6502,4,3,2
Alumno6503,1,4,2
Alumno6504,3,1,4
Alumno6505,2,1,4
Alumno6506,4,2,3
Alumno6507,0,3,2
Alumno6508,0,2,4
Alumno6509,2,3,4
Alumno6510,3,0,1
Alumno6511,4,1,2
Alumno6512,4,1,1
Alumno6513,2,1,3
Alumno6514,1,2,3
Alumno6515,0,1,2
Alumno6516,2,2,1
Alumno6517,1,4,1
Alumno6518,1,0,4
Alumno6519,0,4,2
Alumno6520,1,1,0
Alumno6521,1,2,1
Alumno6522,4,4,0
Alumno6523,0,3,2
Alumno6524,1,1,4
Alumno6525,0,4,4
